"organizationId","organizationName","siteId","siteName","deviceId","deviceName","deviceUserFriendlyId","deviceTimeZoneId","latitude","longitude","serviceSubscriptionId","particulateId","displayName","scientificName","isBeta","warningConcentrationThreshold","dangerConcentrationThreshold","maximumConcentrationThreshold","tapeScanId","samplingStartTime","samplingEndTime","count","concentration"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","106311","2026-04-20T10:00:00Z","2026-04-20T16:00:00Z","2","2,7777777"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","106498","2026-04-21T10:00:00Z","2026-04-21T16:00:00Z","2","2,7777777"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","106673","2026-04-22T10:00:00Z","2026-04-22T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","106847","2026-04-23T10:00:00Z","2026-04-23T16:00:00Z","1","1,3897305"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","107015","2026-04-24T10:00:00Z","2026-04-24T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6728","66","Septoria","Two Celled Spore","False","25","50","200","107188","2026-04-25T10:00:00Z","2026-04-25T16:00:00Z","1","1,3895566"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104024","2026-04-01T10:00:00Z","2026-04-01T16:00:13Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104022","2026-04-02T10:00:00Z","2026-04-02T16:00:13Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104018","2026-04-03T10:00:00Z","2026-04-03T16:00:12Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104015","2026-04-04T10:00:00Z","2026-04-04T16:00:11Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104012","2026-04-05T10:00:00Z","2026-04-05T16:00:14Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104011","2026-04-07T10:00:00Z","2026-04-07T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104192","2026-04-08T10:00:00Z","2026-04-08T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104373","2026-04-09T10:00:00Z","2026-04-09T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104531","2026-04-10T10:00:00Z","2026-04-10T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104702","2026-04-11T10:00:00Z","2026-04-11T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","104865","2026-04-12T10:00:00Z","2026-04-12T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","105030","2026-04-13T10:00:00Z","2026-04-13T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","105356","2026-04-14T10:00:00Z","2026-04-14T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","105355","2026-04-15T10:00:00Z","2026-04-15T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","105534","2026-04-16T10:00:00Z","2026-04-16T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","105722","2026-04-17T10:00:00Z","2026-04-17T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","105943","2026-04-18T10:00:00Z","2026-04-18T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","106144","2026-04-19T10:00:00Z","2026-04-19T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","106311","2026-04-20T10:00:00Z","2026-04-20T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","106498","2026-04-21T10:00:00Z","2026-04-21T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","106673","2026-04-22T10:00:00Z","2026-04-22T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","106847","2026-04-23T10:00:00Z","2026-04-23T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","107015","2026-04-24T10:00:00Z","2026-04-24T16:00:00Z","0","0"
"83","OneAgro","147","OneAgro - Agricola Ritter","358","SS-A-001-101A-0063","Agricola Ritter","America/Campo_Grande","-21,924557","-54,944084","6768","193","Soybean Rust","Phakopsora spp.","False","25","50","200","107188","2026-04-25T10:00:00Z","2026-04-25T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","103006","2026-04-01T10:00:00Z","2026-04-01T16:00:00Z","14","19,444445"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","103169","2026-04-02T10:00:00Z","2026-04-02T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","103334","2026-04-03T10:00:00Z","2026-04-03T16:00:00Z","4","5,5555553"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","103495","2026-04-04T10:00:00Z","2026-04-04T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","103671","2026-04-05T10:00:00Z","2026-04-05T16:00:00Z","2","2,7777777"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","104010","2026-04-07T10:00:00Z","2026-04-07T16:00:00Z","3","4,1666665"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","104194","2026-04-08T10:00:00Z","2026-04-08T16:00:00Z","17","23,61111"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","104534","2026-04-09T10:00:00Z","2026-04-09T16:00:00Z","2","2,7777777"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","104530","2026-04-10T10:00:00Z","2026-04-10T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","104703","2026-04-11T10:00:00Z","2026-04-11T16:00:00Z","1","1,3888888"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","104859","2026-04-12T10:00:00Z","2026-04-12T16:00:00Z","1","1,3888888"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","105032","2026-04-13T10:00:00Z","2026-04-13T16:00:00Z","5","6,9444447"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","105194","2026-04-14T10:00:00Z","2026-04-14T16:00:00Z","11","15,277778"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","105354","2026-04-15T10:00:00Z","2026-04-15T16:00:00Z","13","18,055555"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","105533","2026-04-16T10:00:00Z","2026-04-16T16:00:00Z","5","6,9444447"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","105720","2026-04-17T10:00:00Z","2026-04-17T16:00:00Z","18","25"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","105942","2026-04-18T10:00:00Z","2026-04-18T16:00:00Z","12","16,666666"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","106142","2026-04-19T10:00:00Z","2026-04-19T16:00:00Z","1","1,3888888"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","106309","2026-04-20T10:00:00Z","2026-04-20T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","106496","2026-04-21T10:00:00Z","2026-04-21T16:00:00Z","2","2,7777777"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","106672","2026-04-22T10:00:00Z","2026-04-22T16:00:00Z","16","22,222221"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","106848","2026-04-23T10:00:00Z","2026-04-23T16:00:00Z","17","25,094992"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","107013","2026-04-24T10:00:00Z","2026-04-24T16:00:00Z","23","34,05712"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","107186","2026-04-25T10:00:00Z","2026-04-25T16:00:00Z","15","22,222881"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","107350","2026-04-26T10:00:00Z","2026-04-26T16:00:00Z","8","11,776135"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","107519","2026-04-27T10:00:00Z","2026-04-27T16:00:00Z","16","23,750713"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","107697","2026-04-28T10:00:00Z","2026-04-28T16:00:00Z","1","1,4620908"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","107920","2026-04-29T10:00:00Z","2026-04-29T16:00:00Z","1","1,4769522"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6716","4","General Alternaria","Alternaria spp.","False","30","120","200","108084","2026-04-30T10:00:00Z","2026-04-30T16:00:00Z","14","20,764736"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","103006","2026-04-01T10:00:00Z","2026-04-01T16:00:00Z","3","4,1666665"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","103169","2026-04-02T10:00:00Z","2026-04-02T16:00:00Z","2","2,7777777"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","103334","2026-04-03T10:00:00Z","2026-04-03T16:00:00Z","2","2,7777777"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","103495","2026-04-04T10:00:00Z","2026-04-04T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","103671","2026-04-05T10:00:00Z","2026-04-05T16:00:00Z","2","2,7777777"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","104010","2026-04-07T10:00:00Z","2026-04-07T16:00:00Z","1","1,3888888"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","104194","2026-04-08T10:00:00Z","2026-04-08T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","104534","2026-04-09T10:00:00Z","2026-04-09T16:00:00Z","6","8,333333"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","104530","2026-04-10T10:00:00Z","2026-04-10T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","104703","2026-04-11T10:00:00Z","2026-04-11T16:00:00Z","3","4,1666665"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","104859","2026-04-12T10:00:00Z","2026-04-12T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","105032","2026-04-13T10:00:00Z","2026-04-13T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","105194","2026-04-14T10:00:00Z","2026-04-14T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","105354","2026-04-15T10:00:00Z","2026-04-15T16:00:00Z","2","2,7777777"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","105533","2026-04-16T10:00:00Z","2026-04-16T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","105720","2026-04-17T10:00:00Z","2026-04-17T16:00:00Z","2","2,7777777"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","105942","2026-04-18T10:00:00Z","2026-04-18T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","106142","2026-04-19T10:00:00Z","2026-04-19T16:00:00Z","5","6,9444447"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","106309","2026-04-20T10:00:00Z","2026-04-20T16:00:00Z","2","2,7777777"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","106496","2026-04-21T10:00:00Z","2026-04-21T16:00:00Z","1","1,3888888"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","106672","2026-04-22T10:00:00Z","2026-04-22T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","106848","2026-04-23T10:00:00Z","2026-04-23T16:00:00Z","2","2,952352"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","107013","2026-04-24T10:00:00Z","2026-04-24T16:00:00Z","1","1,4807444"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","107186","2026-04-25T10:00:00Z","2026-04-25T16:00:00Z","3","4,4445763"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","107350","2026-04-26T10:00:00Z","2026-04-26T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","107519","2026-04-27T10:00:00Z","2026-04-27T16:00:00Z","1","1,4844196"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","107697","2026-04-28T10:00:00Z","2026-04-28T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","107920","2026-04-29T10:00:00Z","2026-04-29T16:00:00Z","1","1,4769522"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6740","15","General Rust","Puccinia spp.","False","25","50","200","108084","2026-04-30T10:00:00Z","2026-04-30T16:00:00Z","4","5,9327817"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","103006","2026-04-01T10:00:00Z","2026-04-01T16:00:00Z","1","1,3888888"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","103169","2026-04-02T10:00:00Z","2026-04-02T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","103334","2026-04-03T10:00:00Z","2026-04-03T16:00:00Z","1","1,3888888"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","103495","2026-04-04T10:00:00Z","2026-04-04T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","103671","2026-04-05T10:00:00Z","2026-04-05T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","104010","2026-04-07T10:00:00Z","2026-04-07T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","104194","2026-04-08T10:00:00Z","2026-04-08T16:00:00Z","0","0"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","104534","2026-04-09T10:00:00Z","2026-04-09T16:00:00Z","1","1,3888888"
"83","OneAgro","143","OneAgro - Grupo PIVA","359","SS-A-001-101A-0062","Grupo PIVA 2","America/Campo_Grande","-10,879326","-54,58728","6756","21","Anthracnose","Colletotrichum spp.","True","25","50","200","104530","2026-04-10T10:00:00Z","2026-04-10T16:00:00Z","0","0"
